soil,temp,humidity,watering
28,32.5,92,1
94,38.4,22,0
65,20.9,36,0
26,34.9,85,1
35,41.7,20,1
92,29.1,54,0
78,36.5,44,0
68,29.8,27,0
60,20.7,69,0
29,37.3,57,1
49,18.7,95,0
57,39.6,56,0
39,21.7,35,1
95,26.3,83,0
5,41.4,71,1
80,20.2,52,0
93,18.5,43,0
87,30.7,51,0
21,34.2,49,1
36,35.1,29,1
92,25.7,47,0
40,40.9,93,1
5,32.6,34,1
94,15.4,33,0
48,20.6,38,1
23,34.6,35,1
52,23.8,72,0
53,32.8,55,0
61,32.9,38,0
31,25.5,44,1
90,38.2,51,0
67,28.2,55,0
60,16.3,20,0
60,27.5,27,0
12,35.2,87,1
42,20.5,34,1
41,18.8,55,0
27,26.5,21,1
65,36.2,87,0
13,30.8,64,1
43,32.4,77,1
30,33.6,55,1
66,41.0,54,0
25,28.0,76,1
22,15.5,50,1
87,28.1,48,0
75,28.8,38,0
19,22.2,67,1
71,21.9,32,0
39,38.3,86,1
44,35.2,22,1
13,30.3,33,1
35,39.3,52,1
36,35.5,91,1
83,30.5,87,0
28,31.9,87,1
5,19.0,22,1
46,35.7,90,0
58,30.3,20,0
66,20.2,33,0
44,34.5,74,1
37,33.8,54,1
80,20.4,71,0
90,37.7,92,0
77,24.6,68,0
65,31.9,51,0
46,16.2,63,0
50,27.7,50,0
73,24.0,49,0
60,40.9,22,0
93,17.1,92,0
22,21.2,25,1
31,27.6,88,1
14,17.8,90,1
61,34.4,48,0
32,20.9,32,1
9,21.9,95,1
57,18.2,55,0
87,30.9,77,0
31,17.5,50,1
83,18.2,52,0
81,29.5,50,0
10,27.9,55,1
74,19.5,20,0
67,37.1,47,0
57,39.0,32,0
16,28.6,49,1
78,22.5,74,0
94,24.4,65,0
62,30.0,41,0
8,35.0,93,1
7,33.0,44,1
27,37.2,49,1
10,34.8,45,1
31,20.3,57,1
63,16.7,77,0
33,31.7,24,1
20,34.6,46,1
51,31.9,58,0
92,26.7,28,0
25,27.8,20,1
26,25.1,88,1
27,33.5,73,1
18,17.3,40,1
32,17.0,73,1
18,26.7,41,1
39,34.3,91,1
91,29.3,95,0
79,41.6,77,0
25,37.4,88,1
89,30.3,77,0
59,19.6,76,0
40,23.5,47,0
7,20.3,57,1
53,35.9,79,0
16,38.6,34,1
93,18.4,26,0
34,34.9,88,1
19,30.1,70,1
88,30.7,37,0
11,29.0,88,1
34,36.6,50,1
11,28.7,89,1
14,21.5,90,1
15,24.2,88,1
16,22.0,62,1
75,18.7,42,0
10,26.5,46,1
22,36.7,48,1
94,32.2,86,0
23,31.9,29,1
59,34.5,89,0
15,34.9,61,1
63,19.4,55,0
48,15.8,21,1
8,35.9,23,1
8,17.3,41,1
86,30.8,30,0
93,20.1,32,0
61,36.2,88,0
87,25.0,23,0
24,41.7,60,1
53,33.1,84,0
87,22.8,57,0
38,19.3,89,0
23,31.2,93,1
74,27.9,82,0
71,39.6,29,0
24,19.7,56,1
69,31.8,25,0
45,25.2,25,1
69,26.7,23,0
10,31.2,20,1
89,22.1,51,0
53,24.3,63,0
16,24.8,86,1
40,29.3,71,0
53,30.2,50,0
57,19.0,54,0
70,21.2,61,0
52,32.9,66,0
44,37.2,93,1
53,34.7,90,0
10,31.9,26,1
57,20.6,72,0
82,38.1,91,0
63,31.7,22,0
84,36.0,87,0
28,18.4,27,1
39,36.7,35,1
55,21.8,87,0
20,39.0,87,1
5,22.1,53,1
87,19.8,80,0
68,38.8,51,0
71,20.2,44,0
72,32.5,71,0
39,21.5,28,1
23,33.8,57,1
26,29.1,59,1
57,23.0,22,0
36,38.7,36,1
52,34.5,87,0
60,20.8,59,0
37,17.2,25,1
54,22.9,69,0
25,24.6,67,1
42,38.4,25,1
28,25.9,49,1
91,25.0,89,0
92,20.0,44,0
7,33.1,80,1
53,23.3,55,0
42,28.9,87,0
69,39.7,22,0
33,34.7,67,1
35,30.0,84,0
71,19.8,55,0
47,34.6,37,1
64,31.5,27,0
91,33.6,24,0
42,33.5,27,1
42,21.4,47,0
31,41.2,65,1
29,37.4,52,1
80,23.5,35,0
55,34.7,38,0
18,17.4,78,1
72,27.6,35,0
74,16.3,45,0
35,31.0,45,1
68,20.9,71,0
87,23.7,48,0
10,38.8,24,1
14,40.8,84,1
68,35.5,61,0
54,17.6,84,0
57,36.0,87,0
6,15.3,43,1
31,37.1,23,1
80,17.9,73,0
19,29.8,87,1
6,21.6,68,1
47,27.8,83,0
38,34.7,35,1
58,39.8,47,0
55,24.9,64,0
22,38.9,29,1
44,31.3,35,1
72,32.3,93,0
41,17.9,57,0
33,21.2,87,1
66,24.3,23,0
80,18.8,72,0
29,19.6,40,1
32,31.4,84,1
23,17.0,77,1
40,24.1,73,0
14,17.5,24,1
94,35.1,57,0
21,29.0,72,1
10,37.4,22,1
48,21.4,70,0
59,26.8,25,0
71,33.7,34,0
21,26.5,22,1
10,40.5,27,1
71,38.9,66,0
54,25.7,31,0
8,25.4,78,1
14,23.7,47,1
17,40.7,47,1
37,39.2,65,1
11,37.1,85,1
75,20.0,93,0
18,28.1,82,1
59,35.6,38,0
84,20.7,87,0
38,22.8,25,1
19,21.5,90,1
5,36.4,77,1
29,24.3,50,1
66,38.3,90,0
72,18.7,25,0
32,21.3,67,1
83,34.5,26,0
18,33.0,77,1
93,33.7,26,0
69,24.9,92,0
79,34.1,57,0
41,30.5,22,1
62,41.8,94,0
26,25.9,93,1
84,40.4,73,0
84,30.5,68,0
89,23.0,90,0
87,31.3,78,0
16,39.0,57,1
23,29.5,66,1
79,25.4,92,0
36,19.0,92,0
18,22.9,84,1
44,30.4,44,1
27,39.0,33,1
28,37.7,48,1
42,36.1,75,1
56,30.2,27,0
57,31.8,22,0
76,27.8,70,0
86,18.2,73,0
8,32.3,42,1
32,23.4,49,1
71,31.4,61,0
90,32.9,66,0
88,21.6,86,0
22,32.7,91,1
7,37.6,56,1
5,39.2,72,1
89,18.2,38,0
93,30.3,75,0
48,15.8,38,1
56,30.9,65,0
74,33.3,75,0
89,22.2,90,0
53,30.5,64,0
57,32.0,47,0
6,30.2,74,1
17,33.1,38,1
29,36.8,60,1
78,24.1,35,0
37,37.8,54,1
56,29.6,50,0
80,36.5,59,0
70,22.3,25,0
8,37.5,41,1
66,35.3,20,0
5,33.0,85,1
60,31.2,69,0
13,42.0,34,1
54,28.6,29,0
15,33.0,62,1
8,16.3,28,1
53,29.3,55,0
15,22.9,29,1
46,16.5,72,0
27,38.3,86,1
30,38.5,76,1
87,26.1,38,0
11,34.7,48,1
86,22.6,22,0
68,26.9,56,0
55,19.4,77,0
22,34.6,72,1
90,18.5,37,0
49,15.5,31,1
67,34.6,80,0
54,39.9,40,0
77,33.9,28,0
38,15.6,87,0
91,29.4,28,0
29,20.4,78,1
34,17.4,36,1
45,24.7,41,0
30,24.3,71,1
18,27.6,30,1
64,15.3,41,0
91,17.7,40,0
5,25.3,48,1
59,21.4,85,0
90,23.6,79,0
68,29.7,64,0
53,18.3,47,0
62,17.0,89,0
42,23.3,95,0
11,34.6,41,1
79,23.7,38,0
55,22.9,25,0
17,26.6,56,1
11,21.4,46,1
92,21.8,33,0
55,27.7,33,0
23,39.4,83,1
90,28.9,43,0
14,15.4,40,1
86,17.5,82,0
80,29.5,43,0
18,32.0,53,1
71,40.1,73,0
26,30.5,63,1
67,36.2,76,0
34,35.5,49,1
74,21.6,34,0
70,19.8,60,0
57,15.8,49,0
78,35.3,22,0
68,36.2,95,0
74,34.4,74,0
56,33.4,35,0
63,27.9,27,0
56,38.2,83,0
35,39.3,86,1
23,38.2,21,1
51,35.6,68,0
74,18.9,41,0
28,21.0,64,1
46,33.2,31,1
55,33.3,66,0
6,36.0,89,1
62,40.3,53,0
56,30.4,29,0
71,32.6,42,0
14,41.5,37,1
46,30.3,78,0
81,40.8,91,0
80,29.4,54,0
35,26.6,89,0
41,36.2,22,1
25,18.4,24,1
47,36.6,49,0
89,37.7,75,0
81,34.4,52,0
69,41.2,36,0
43,38.8,63,1
83,28.8,28,0
87,17.3,64,0
62,31.9,84,0
63,41.0,24,0
93,32.7,31,0
50,39.9,50,0
74,25.8,69,0
66,20.3,43,0
8,40.2,77,1
40,25.3,29,1
83,16.7,79,0
68,31.5,83,0
54,29.6,93,0
60,28.7,39,0
21,23.6,93,1
30,28.3,24,1
87,29.4,87,0
5,25.8,43,1
92,31.9,50,0
52,16.4,54,0
8,32.9,66,1
54,25.3,62,0
92,27.3,24,0
8,33.2,41,1
40,39.3,42,1
48,38.0,54,0
37,19.9,87,0
55,27.4,70,0
30,18.8,57,1
28,32.2,37,1
92,29.4,93,0
39,36.3,48,1
29,29.7,93,1
18,24.2,41,1
38,17.1,61,0
28,29.4,63,1
66,19.8,63,0
54,19.5,93,0
26,25.9,95,1
33,38.4,48,1
48,29.3,67,0
18,21.0,84,1
18,30.1,70,1
52,24.9,82,0
71,22.1,69,0
76,23.8,61,0
67,35.9,56,0
38,21.1,44,0
44,32.0,35,1
91,39.1,93,0
14,40.0,34,1
66,31.2,41,0
11,20.4,62,1
79,21.4,24,0
16,37.6,46,1
55,23.3,61,0
42,27.2,61,0
46,20.5,47,0
27,24.9,47,1
58,27.8,87,0
17,21.4,74,1
62,38.0,25,0
7,40.9,54,1
24,33.8,33,1
41,40.7,31,1
9,36.0,42,1
63,25.3,87,0
20,33.8,87,1
65,30.2,36,0
66,15.2,66,0
21,21.3,85,1
72,30.1,64,0
56,19.4,37,0
47,30.0,74,0
58,16.6,61,0
79,28.7,77,0
73,26.9,58,0
26,18.7,63,1
70,24.1,55,0
74,32.1,95,0
59,41.0,60,0
83,22.8,84,0
21,23.2,35,1
15,36.9,74,1
47,15.7,20,1
10,16.2,59,1
52,32.3,95,0
87,38.7,29,0
35,18.5,34,1
46,38.4,28,1
31,15.2,63,1
66,15.9,46,0
86,32.1,91,0
28,33.4,56,1
43,22.7,86,0
72,31.7,69,0
80,31.7,82,0
23,28.5,48,1
59,27.1,76,0
42,32.4,39,1
5,18.5,85,1
95,19.5,67,0
41,20.6,28,1
72,20.9,42,0
95,29.7,33,0
22,20.1,28,1
21,20.4,38,1
87,15.2,59,0
84,17.5,68,0
6,38.9,86,1
36,26.2,82,0
25,20.5,90,1
64,24.3,88,0
26,35.7,71,1
71,34.1,78,0
27,36.2,64,1
66,27.5,53,0
51,30.2,54,0
66,18.7,39,0
78,40.4,61,0
23,31.7,85,1
90,35.0,68,0
89,30.0,33,0
55,16.4,43,0
61,40.9,80,0
27,16.7,47,1
30,27.0,47,1
77,32.7,43,0
8,23.8,42,1
24,30.6,92,1
83,20.8,72,0
26,40.8,74,1
46,32.7,94,0
14,32.3,50,1
75,29.9,50,0
26,23.8,66,1
94,41.0,93,0
74,20.5,91,0
44,22.2,35,1
67,34.6,79,0
68,20.9,70,0
42,21.7,22,1
78,24.0,52,0
78,36.9,83,0
83,34.3,34,0
28,39.1,94,1
61,15.1,93,0
27,26.9,40,1
12,23.9,79,1
72,39.6,34,0
32,28.2,61,1
22,30.6,91,1
71,21.6,39,0
8,36.9,32,1
22,36.4,70,1
11,29.8,42,1
9,38.9,53,1
75,28.2,79,0
71,28.6,92,0
61,24.4,46,0
93,35.0,67,0
90,28.9,43,0
35,32.2,70,1
12,36.6,25,1
30,15.5,58,1
35,39.9,30,1
78,38.1,93,0
46,18.0,28,1
49,37.5,40,0
31,38.5,93,1
16,15.6,39,1
87,30.6,95,0
49,32.9,31,1
43,20.4,55,0
88,38.4,85,0
29,16.5,45,1
5,30.6,80,1
15,20.7,95,1
68,17.5,34,0
23,25.7,39,1
24,18.1,40,1
20,38.4,78,1
57,27.6,37,0
11,18.1,31,1
19,18.0,71,1
18,18.5,43,1
10,18.3,24,1
62,18.7,63,0
89,35.0,87,0
61,40.2,45,0
84,35.2,47,0
9,22.9,44,1
60,25.3,46,0
73,15.4,42,0
63,32.6,58,0
71,17.8,56,0
27,17.7,56,1
7,36.3,70,1
85,29.2,63,0
6,30.6,61,1
22,19.1,56,1
53,18.5,95,0
29,33.9,66,1
49,34.5,28,1
88,15.0,47,0
90,30.4,64,0
21,36.0,94,1
68,37.2,32,0
34,41.2,35,1
23,22.4,74,1
50,29.8,89,0
51,25.5,36,0
32,37.9,53,1
14,39.0,39,1
8,18.8,81,1
11,26.4,66,1
83,19.4,49,0
76,28.4,27,0
26,31.2,27,1
61,34.4,30,0
60,26.5,95,0
7,26.1,36,1
21,38.2,87,1
88,40.5,33,0
48,23.6,40,0
92,32.1,20,0
33,33.9,56,1
9,21.7,35,1
7,31.6,71,1
68,30.2,77,0
52,26.4,59,0
84,16.8,76,0
80,33.3,64,0
52,22.7,42,0
36,21.8,33,1
22,37.6,52,1
64,26.7,34,0
10,30.0,35,1
70,18.3,46,0
8,36.8,72,1
75,21.2,77,0
56,22.5,31,0
67,19.4,86,0
10,29.7,86,1
17,36.9,66,1
62,17.9,95,0
8,38.4,33,1
48,34.0,79,0
15,20.3,25,1
57,27.2,51,0
11,27.5,49,1
47,17.2,26,1
41,24.8,87,0
40,28.3,45,0
56,19.7,45,0
8,15.5,75,1
28,24.4,87,1
91,24.6,74,0
95,26.6,52,0
68,15.8,35,0
76,15.1,45,0
90,36.7,45,0
82,25.9,76,0
37,37.6,70,1
60,37.2,30,0
50,30.8,87,0
35,37.4,80,1
7,15.9,54,1
56,26.2,32,0
44,41.1,95,1
8,35.4,34,1
11,27.1,82,1
90,27.6,52,0
9,15.5,53,1
79,21.4,90,0
13,37.2,92,1
94,38.2,54,0
78,15.1,51,0
90,41.9,28,0
45,36.2,25,1
37,31.5,84,1
9,36.8,58,1
87,37.4,83,0
55,36.1,87,0
68,32.2,28,0
30,27.5,76,1
92,18.2,73,0
53,31.3,57,0
18,26.1,68,1
17,19.0,82,1
41,40.7,82,1
66,30.4,51,0
34,37.4,61,1
60,19.9,85,0
90,31.0,57,0
79,30.3,34,0
83,27.0,21,0
13,34.2,53,1
26,38.9,37,1
8,20.8,26,1
70,27.4,89,0
26,17.9,72,1
12,37.7,23,1
85,36.7,53,0
17,37.9,89,1
15,21.4,93,1
70,31.1,94,0
62,39.3,34,0
15,41.4,22,1
73,28.6,95,0
42,40.1,85,1
8,37.0,29,1
74,40.1,53,0
43,29.4,40,0
20,27.2,65,1
71,28.9,49,0
78,41.5,84,0
52,26.8,21,0
74,19.7,23,0
38,29.6,73,0
65,23.6,31,0
28,37.7,68,1
77,17.3,71,0
16,35.6,30,1
25,28.8,83,1
91,37.1,54,0
26,31.2,74,1
76,39.4,39,0
64,34.6,70,0
79,40.5,81,0
90,32.2,54,0
10,30.9,49,1
20,22.0,31,1
79,26.4,65,0
59,16.2,90,0
87,21.7,82,0
41,33.2,90,1
76,21.1,68,0
50,17.9,78,0
79,36.5,70,0
28,22.9,25,1
82,40.0,56,0
83,25.2,89,0
36,34.4,74,1
8,22.2,85,1
44,19.1,76,0
6,19.1,63,1
18,25.4,40,1
50,30.7,51,0
85,26.0,89,0
74,18.4,84,0
78,40.9,48,0
39,29.4,88,0
94,28.5,25,0
60,18.7,53,0
55,27.9,87,0
61,31.3,28,0
59,15.6,28,0
16,23.1,47,1
19,30.8,51,1
50,32.9,40,0
31,34.3,33,1
34,20.8,72,1
5,24.2,51,1
10,39.8,61,1
76,28.8,71,0
47,36.1,22,1
26,24.7,55,1
43,28.4,53,0
20,31.6,74,1
45,32.6,44,0
94,22.8,23,0
77,26.2,28,0
65,35.4,81,0
13,35.9,36,1
94,22.0,88,0
78,35.3,25,0
74,29.6,20,0
56,27.5,90,0
23,17.6,30,1
61,22.3,86,0
18,36.3,61,1
84,20.0,70,0
85,25.2,53,0
74,26.4,88,0
84,36.7,51,0
94,41.3,70,0
94,31.7,76,0
44,40.1,68,1
77,23.4,31,0
46,24.2,53,0
45,36.7,26,1
19,18.4,37,1
81,33.3,27,0
92,36.1,66,0
36,33.8,68,1
93,16.2,34,0
14,27.8,74,1
92,34.7,49,0
81,29.5,91,0
55,20.6,60,0
36,26.1,36,1
17,28.9,53,1
46,25.1,27,1
53,28.1,26,0
8,31.0,93,1
43,36.8,58,1
72,41.2,52,0
27,16.3,68,1
53,33.4,55,0
76,31.6,75,0
68,26.1,61,0
60,22.1,21,0
44,23.5,66,0
67,35.4,63,0
73,39.1,93,0
62,36.1,59,0
45,41.0,44,0
69,36.7,23,0
59,18.5,67,0
38,36.6,68,1
21,38.1,43,1
58,24.1,57,0
11,17.9,62,1
82,31.4,49,0
11,15.2,74,1
25,38.1,35,1
27,19.1,43,1
62,26.6,81,0
93,32.7,59,0
56,18.6,60,0
83,16.8,23,0
18,17.1,55,1
95,41.6,31,0
52,39.6,84,0
37,29.4,86,0
86,25.5,27,0
5,35.5,88,1
6,17.9,95,1
71,41.5,81,0
68,41.8,36,0
30,38.6,42,1
78,31.1,65,0
61,40.1,21,0
39,27.0,72,0
38,38.0,74,1
14,19.0,34,1
26,16.4,87,1
37,21.2,81,0
48,21.2,64,0
94,30.9,69,0
73,16.3,90,0
49,41.3,41,0
52,41.6,85,0
27,23.4,35,1
90,30.1,49,0
69,23.8,52,0
51,36.5,54,0
11,15.8,74,1
37,23.2,67,0
41,32.6,63,1
23,38.5,29,1
19,18.8,44,1
24,40.2,77,1
41,35.8,82,1
92,40.4,30,0
62,26.8,70,0
31,21.6,57,1
87,32.3,41,0
67,19.6,44,0
76,29.6,41,0
14,39.2,65,1
6,32.7,27,1
13,31.4,69,1
36,37.3,52,1
47,34.3,44,0
9,25.4,49,1
46,34.4,84,0
23,22.2,49,1
47,37.9,59,0
6,16.0,33,1
70,16.9,70,0
61,27.8,56,0
70,39.4,74,0
49,41.7,55,0
37,21.9,66,0
38,22.1,26,1
73,20.7,88,0
51,33.6,80,0
82,31.7,77,0
95,36.2,33,0
6,32.3,61,1
35,32.4,35,1
23,29.5,84,1
70,32.8,88,0
54,36.7,92,0
79,26.5,95,0
72,28.9,39,0
93,31.2,59,0
45,28.0,37,1
66,17.8,77,0
92,18.7,68,0
34,16.0,31,1
81,29.6,68,0
95,21.8,54,0
21,39.4,91,1
88,21.1,77,0
25,29.1,50,1
77,36.4,39,0
19,41.6,90,1
68,15.8,40,0
77,20.7,42,0
71,38.4,26,0
78,30.0,47,0
26,18.9,25,1
19,15.4,49,1
27,39.0,22,1
13,33.7,69,1
64,26.7,34,0
10,39.6,85,1
85,31.1,91,0
91,28.0,69,0
20,15.3,30,1
42,20.1,69,0
16,22.8,50,1
75,22.8,60,0
88,21.6,30,0
80,28.8,26,0
66,22.5,90,0
87,18.7,60,0
44,26.0,95,0
45,37.5,32,1
9,15.1,22,1
63,37.6,71,0
28,15.1,55,1
47,40.7,95,0
53,26.8,29,0
47,15.5,25,1
60,26.7,69,0
59,22.3,29,0
6,39.4,70,1
52,23.1,31,0
95,17.4,48,0
41,15.0,77,0
74,23.7,71,0
83,37.1,95,0
39,35.9,80,1
10,29.1,21,1
52,35.9,44,0
60,26.3,45,0
42,30.0,68,0
73,34.6,92,0
84,25.9,69,0
82,27.4,21,0
72,21.3,75,0
76,30.0,92,0
20,27.8,82,1
83,17.0,23,0
52,36.7,74,0
28,24.8,29,1
77,27.3,68,0
7,33.7,50,1
21,15.6,31,1
21,26.7,65,1
63,37.9,86,0
78,30.1,43,0
53,15.4,30,0
75,38.1,93,0
52,40.2,29,0
64,24.8,85,0
45,41.2,35,1
63,28.1,57,0
95,17.4,37,0
67,23.0,43,0
14,17.6,90,1
23,22.6,95,1
56,40.4,75,0
39,19.8,38,1
82,40.5,62,0
70,30.9,77,0
11,36.9,53,1
51,22.2,36,0
18,37.2,64,1
92,22.9,82,0
10,23.6,84,1
21,15.1,93,1
23,18.4,66,1
68,37.4,93,0
7,40.3,26,1
13,32.1,48,1
95,39.3,72,0
40,40.7,78,1
26,20.7,37,1
40,37.9,80,1
27,28.6,91,1
83,23.9,55,0
5,16.6,82,1
71,32.6,86,0
28,19.3,53,1
62,21.5,37,0
58,17.0,89,0
52,15.2,28,0
12,36.2,91,1
87,33.8,27,0
16,18.1,67,1
5,31.5,79,1
18,41.5,31,1
45,20.0,30,1
10,35.1,49,1
61,16.4,92,0
22,20.4,24,1
64,16.9,75,0
80,23.5,21,0
5,40.8,52,1
94,37.4,31,0
69,30.5,59,0
76,34.2,57,0
34,36.9,38,1
77,29.1,72,0
80,30.0,47,0
57,24.3,52,0
40,40.8,34,1
57,37.6,31,0
84,36.4,85,0
23,41.4,45,1
44,36.9,30,1
32,39.3,29,1
9,22.0,25,1
24,24.5,91,1
89,31.5,48,0
92,19.9,79,0
42,20.8,66,0
61,21.9,50,0
48,38.5,39,1
58,29.3,71,0
39,41.4,75,1
9,35.1,77,1
29,30.9,48,1
37,39.1,89,1
69,20.3,58,0
27,23.6,49,1
53,39.9,58,0
56,39.7,89,0
11,23.9,26,1
62,37.0,55,0
95,16.4,66,0
62,31.7,65,0
15,24.8,70,1
25,20.6,43,1
6,31.0,89,1
47,39.4,61,0
18,16.1,59,1
8,33.0,33,1
34,17.7,30,1
17,27.5,84,1
54,17.6,22,0
23,23.9,57,1
95,40.4,69,0
11,33.5,42,1
26,32.1,71,1
84,25.0,49,0
45,37.1,54,0
94,40.4,42,0
5,39.1,37,1
28,26.8,60,1
77,24.6,27,0
6,19.3,73,1
94,39.8,30,0
45,18.0,47,0
28,39.5,64,1
88,33.5,95,0
38,26.9,63,0
9,26.8,25,1
68,17.7,76,0
95,20.2,36,0
64,31.1,26,0
50,34.1,95,0
91,24.9,23,0
34,33.0,28,1
11,15.3,70,1
41,40.8,47,1
43,35.9,21,1
31,33.6,94,1
20,15.1,64,1
21,40.3,47,1
59,16.2,56,0
13,16.9,58,1
85,31.6,32,0
33,41.7,63,1
83,31.6,42,0
74,24.7,51,0
52,33.5,63,0
23,16.2,69,1
14,15.9,72,1
67,30.4,93,0
6,32.4,70,1
78,26.6,90,0
12,17.0,69,1
61,27.9,25,0
94,39.2,81,0
69,22.2,36,0
32,32.9,92,1
41,23.3,67,0
33,15.6,70,1
67,27.4,40,0
47,23.9,47,0
25,32.1,21,1
14,28.3,68,1
45,21.9,70,0
28,22.7,78,1
73,21.9,94,0
12,31.9,93,1
94,36.0,48,0
33,23.3,32,1
13,15.4,24,1
78,16.1,73,0
91,16.3,51,0
5,32.2,89,1
76,39.7,85,0
37,21.6,39,1
19,17.4,70,1
61,20.9,37,0
83,40.0,56,0
91,24.0,78,0
47,35.4,92,0
76,36.3,89,0
62,23.7,92,0
28,17.4,95,1
80,35.8,59,0
26,25.7,49,1
35,26.3,42,0
6,38.9,38,1
63,25.0,86,0
28,17.1,79,1
64,39.0,36,0
5,39.5,34,1
16,36.6,40,1
33,34.3,90,1
5,19.9,75,1
94,40.9,32,0
87,36.5,41,0
13,24.5,87,1
20,29.1,82,1
5,33.5,92,1
17,26.7,34,1
69,26.8,88,0
52,24.0,90,0
15,34.7,60,1
77,35.2,80,0
26,34.0,32,1
53,30.0,25,0
95,16.4,63,0
35,27.9,47,0
13,29.8,68,1
82,40.5,85,0
79,27.9,42,0
70,22.5,59,0
11,32.7,85,1
22,19.5,81,1
25,15.0,42,1
75,20.8,57,0
73,18.4,49,0
22,32.9,39,1
12,21.8,55,1
40,28.2,55,0
88,20.7,36,0
72,35.2,28,0
58,41.3,66,0
78,31.3,45,0
94,15.3,36,0
85,34.8,36,0
9,32.1,26,1
40,40.3,39,1
33,38.0,36,1
61,28.4,36,0
94,38.6,51,0
52,34.4,25,0
21,28.6,73,1
47,38.9,72,0
37,25.7,20,1
92,41.6,27,0
49,34.3,49,0
61,27.3,65,0
55,39.4,32,0
83,29.5,36,0
14,33.5,40,1
81,17.4,29,0
65,23.1,25,0
25,30.7,87,1
32,18.2,23,1
38,21.7,89,0
40,16.8,69,0
55,19.4,92,0
15,36.6,45,1
20,26.3,21,1
69,16.5,71,0
76,38.9,73,0
55,27.4,25,0
54,21.3,70,0
24,17.3,85,1
55,24.8,27,0
43,30.7,52,1
43,32.7,76,1
60,25.6,45,0
92,23.3,44,0
33,30.3,64,1
6,23.2,68,1
26,27.2,36,1
26,25.4,75,1
20,17.4,38,1
37,20.8,72,0
90,18.7,63,0
88,30.0,61,0
39,33.2,32,1
91,28.9,85,0
86,38.9,25,0
73,34.8,32,0
84,40.1,38,0
86,21.5,59,0
15,32.8,93,1
92,25.3,48,0
30,30.1,50,1
22,34.4,56,1
63,41.3,43,0
51,33.0,66,0
73,21.4,51,0
38,40.6,24,1
93,21.5,30,0
95,37.5,87,0
68,26.0,67,0
39,25.0,79,0
54,39.7,92,0
91,22.3,62,0
63,25.8,54,0
86,24.1,45,0
51,41.1,75,0
52,30.2,54,0
55,25.4,84,0
53,41.0,28,0
60,20.6,55,0
21,17.1,63,1
41,25.0,88,0
94,39.5,93,0
47,40.0,59,0
70,17.4,63,0
28,35.5,38,1
46,36.2,67,0
78,25.3,58,0
62,19.9,50,0
6,27.2,55,1
22,21.5,95,1
20,22.2,69,1
20,40.2,56,1
11,41.9,53,1
88,29.7,45,0
36,36.4,40,1
58,37.0,58,0
45,38.9,47,0
12,27.2,72,1
33,32.8,78,1
33,17.8,22,1
8,29.4,35,1
68,40.4,65,0
26,18.8,35,1
15,24.9,90,1
62,17.5,91,0
40,23.6,46,0
51,37.0,55,0
27,26.7,84,1
63,22.0,83,0
11,18.0,44,1
87,41.1,23,0
93,29.3,63,0
23,21.0,76,1
64,27.2,93,0
60,25.8,61,0
57,20.1,79,0
5,18.0,27,1
87,37.3,65,0
24,37.0,88,1
13,15.7,67,1
46,32.5,25,1
9,15.7,39,1
66,38.1,42,0
21,16.8,43,1
45,27.5,44,0
20,26.5,58,1
34,41.1,35,1
32,35.6,87,1
85,33.7,83,0
26,39.5,45,1
20,20.3,64,1
49,34.1,86,0
55,19.8,23,0
81,32.4,93,0
85,38.1,51,0
49,18.5,67,0
83,24.5,47,0
35,19.0,39,1
86,33.7,76,0
34,33.9,44,1
71,31.3,42,0
5,22.8,80,1
93,33.7,48,0
50,21.1,49,0
59,26.5,84,0
49,41.2,80,0
55,17.5,26,0
75,41.4,25,0
70,20.1,83,0
20,35.6,40,1
30,25.3,32,1
6,28.3,39,1
55,17.7,90,0
33,39.1,91,1
91,30.1,43,0
95,17.4,83,0
90,36.4,75,0
95,35.6,88,0
38,36.0,81,1
30,23.8,53,1
21,18.9,47,1
93,41.5,38,0
25,39.8,85,1
7,32.1,57,1
37,41.9,64,1
76,41.7,92,0
24,34.4,43,1
27,34.8,65,1
56,16.5,43,0
84,41.8,63,0
32,25.0,26,1
54,21.5,81,0
36,16.8,34,1
73,16.5,70,0
92,36.4,55,0
18,37.3,20,1
67,33.1,49,0
76,40.6,35,0
88,30.2,39,0
6,39.0,29,1
33,35.9,42,1
56,32.8,85,0
41,32.9,49,1
78,37.4,80,0
89,24.9,28,0
45,34.7,80,0
10,24.8,52,1
77,17.0,42,0
85,32.8,67,0
16,26.6,54,1
14,17.1,63,1
47,26.6,22,1
77,40.2,31,0
78,34.5,95,0
32,31.0,77,1
75,28.4,43,0
12,27.9,20,1
22,15.5,41,1
60,41.4,21,0
14,31.8,83,1
17,18.7,31,1
24,23.3,45,1
78,21.6,75,0
84,25.9,88,0
77,32.5,71,0
9,30.3,86,1
65,20.8,41,0
59,28.2,81,0
34,17.2,43,1
21,26.8,69,1
91,35.6,78,0
48,33.8,87,0
73,31.8,89,0
58,24.5,46,0
85,33.5,59,0
30,18.1,31,1
85,35.8,62,0
44,20.1,85,0
91,34.6,94,0
86,24.0,49,0
20,18.9,40,1
20,30.8,65,1
8,35.9,82,1
53,22.4,56,0
77,32.3,56,0
66,15.2,26,0
5,18.8,91,1
64,25.7,59,0
74,33.0,75,0
68,25.8,93,0
62,31.0,59,0
16,26.3,45,1
54,39.0,74,0
93,41.7,52,0
